08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.view.View.performClickInternal(View.java:6574)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.view.View.access$3100(View.java:778)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.view.View$PerformClick.run(View.java:25889)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.os.Handler.handleCallback(Handler.java:873)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.os.Handler.dispatchMessage(Handler.java:99)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.os.Looper.loop(Looper.java:193)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at android.app.ActivityThread.main(ActivityThread.java:6692)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at java.lang.reflect.Method.invoke(Native Method)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)

08-05 20:46:24.774  5744  5744 I LSPosed-Bridge: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:858)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 5744 PermLabel 10131 ContextImpl Binder.getCallingPid() = 5744; Binder.getCallingUid() = 10131; permName: android.permission.READ_PHONE_STATE; res = -1; stacktrace=java.lang.Exception

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 5744 PermLabel 10131 ContextImpl Binder.getCallingPid() = 5744; Binder.getCallingUid() = 10131; permName: android.permission.READ_PHONE_STATE; res = -1; stacktrace=java.lang.Exception

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 5744 PermLabel 10131 ContextImpl Binder.getCallingPid() = 5744; Binder.getCallingUid() = 10131; permName: android.permission.READ_PHONE_STATE; res = -1; stacktrace=java.lang.Exception

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.example.permlabel.requestPerm$2.afterHookedMethod(requestPerm.java:201)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.example.permlabel.requestPerm$2.afterHookedMethod(requestPerm.java:201)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.example.permlabel.requestPerm$2.afterHookedMethod(requestPerm.java:201)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:147)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:147)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at de.robv.android.xposed.XposedBridge$AdditionalHookInfo.callback(Unknown Source:147)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at LSPHooker_.checkPermission(Unknown Source:25)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at LSPHooker_.checkPermission(Unknown Source:25)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at LSPHooker_.checkPermission(Unknown Source:25)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.content.ContextWrapper.checkPermission(ContextWrapper.java:738)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.content.ContextWrapper.checkPermission(ContextWrapper.java:738)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at android.content.ContextWrapper.checkPermission(ContextWrapper.java:738)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.hasPermission(Unknown Source:12)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.hasPermission(Unknown Source:12)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.hasPermission(Unknown Source:12)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.hasReadPhoneStatePermission(Unknown Source:8)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.hasReadPhoneStatePermission(Unknown Source:8)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils.hasReadPhoneStatePermission(Unknown Source:8)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils$e.a(Unknown Source:18)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils$e.a(Unknown Source:18)

08-05 20:46:25.633  5744  6818 I LSPosed-Bridge: 	at com.bytedance.applog.util.SensitiveUtils$e.a(Unknown Source:18)

